URIs,passage_URIs
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0000615,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_4/Versus_92
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0000719,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_4/Sentence_765
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0000719,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_4/Versus_107
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0000840,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_4/Sentence_772
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0000840,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_4/Versus_125
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0000912,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_4/Sentence_779
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0000912,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_4/Versus_136
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0001024,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_4/Sentence_783
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0001024,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_4/Versus_153
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0001109,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_4/Sentence_786
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0001109,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_4/Versus_166
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0001184,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_4/Sentence_789
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0001184,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_4/Versus_177
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0001656,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_4/Sentence_808
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0001656,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_4/Versus_245
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0001887,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_4/Sentence_819
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0001887,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_4/Versus_281
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0002177,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_4/Sentence_830
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0002177,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_4/Versus_322
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0003229,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_4/Sentence_876
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0003229,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_4/Versus_476
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0003367,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_4/Sentence_880
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0003367,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_4/Versus_497
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0004755,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_4/Sentence_954
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0004755,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_4/Versus_696
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0004789,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_4/Sentence_955
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen04.BPN_t_0004789,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_4/Versus_702
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0000054,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_960
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0000054,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_9
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0000244,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_971
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0000244,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_36
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0000769,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_993
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0000769,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_114
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001004,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1003
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001004,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_151
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001084,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1005
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001084,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_162
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001112,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1007
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001112,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_166
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001183,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1009
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001183,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_176
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001257,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1013
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001257,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_186
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001371,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1017
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001371,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_203
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001377,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1017
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001377,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_204
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001430,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1020
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001430,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_212
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001850,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1034
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001850,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_274
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001899,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1034
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001899,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_281
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001977,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1039
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0001977,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_293
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0002058,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1041
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0002058,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_305
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0002114,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1044
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0002114,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_314
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0002136,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1045
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0002136,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_318
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0002187,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1045
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0002187,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_326
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0002279,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1049
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0002279,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_339
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0002325,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1052
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0002325,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_346
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0002552,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1063
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0002552,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_379
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0002972,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1082
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0002972,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_438
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0003061,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1085
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0003061,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_451
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0003327,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1095
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0003327,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_490
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0003342,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1095
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0003342,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_492
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0003572,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1106
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0003572,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_528
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0003668,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1111
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0003668,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_543
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0003929,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1124
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0003929,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_583
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0004108,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1129
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0004108,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_610
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0005723,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1211
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0005723,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_846
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0005843,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_5/Sentence_1218
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen05.BPN_t_0005843,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_5/Versus_864
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0000081,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_6/Sentence_1223
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0000081,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_6/Versus_13
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0000104,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_6/Sentence_1224
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0000104,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_6/Versus_16
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0000393,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_6/Sentence_1237
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0000393,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_6/Versus_58
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0000798,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_6/Sentence_1255
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0000798,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_6/Versus_115
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0000917,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_6/Sentence_1259
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0000917,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_6/Versus_132
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0000930,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_6/Sentence_1260
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0000930,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_6/Versus_134
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0000974,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_6/Sentence_1262
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0000974,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_6/Versus_140
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0001084,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_6/Sentence_1271
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0001084,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_6/Versus_157
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0001154,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_6/Sentence_1275
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0001154,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_6/Versus_167
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0002527,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_6/Sentence_1340
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0002527,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_6/Versus_369
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0002573,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_6/Sentence_1341
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0002573,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_6/Versus_375
http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen06.BPN_t_0002652,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/SentenceLayer/Liber_6/Sentence_1345
